,weight,gain,cover,total_gain,total_cover
feature_837,1.0,2.926577568054199,26.159324645996094,2.926577568054199,26.159324645996094
feature_840,2.0,2.2394309043884277,21.46600341796875,4.4788618087768555,42.9320068359375
feature_846,1.0,0.5301601886749268,11.379528999328613,0.5301601886749268,11.379528999328613
feature_847,3.0,1.696292757987976,65.5983657836914,5.088878154754639,196.79510498046875
feature_850,1.0,0.39863133430480957,14.935712814331055,0.39863133430480957,14.935712814331055
feature_851,2.0,1.8666102886199951,239.96109008789062,3.7332205772399902,479.92218017578125
feature_860,2.0,3.338266372680664,396.72589111328125,6.676532745361328,793.4517822265625
feature_861,1.0,3.6268882751464844,148.60372924804688,3.6268882751464844,148.60372924804688
feature_862,1.0,2.630373477935791,60.05304718017578,2.630373477935791,60.05304718017578
feature_871,1.0,0.8488616943359375,46.146522521972656,0.8488616943359375,46.146522521972656
feature_874,1.0,3.7139270305633545,31.725692749023438,3.7139270305633545,31.725692749023438
feature_876,1.0,6.248335361480713,46.742584228515625,6.248335361480713,46.742584228515625
feature_884,1.0,2.61734676361084,10.87980842590332,2.61734676361084,10.87980842590332
feature_891,1.0,1.1574504375457764,19.337501525878906,1.1574504375457764,19.337501525878906
feature_893,1.0,10.29230785369873,64.50739288330078,10.29230785369873,64.50739288330078
feature_896,1.0,2.5762321949005127,45.53709411621094,2.5762321949005127,45.53709411621094
feature_900,2.0,3.8112406730651855,274.56927490234375,7.622481346130371,549.1385498046875
feature_903,1.0,15.039538383483887,97.17942810058594,15.039538383483887,97.17942810058594
feature_904,2.0,5.09112548828125,202.47012329101562,10.1822509765625,404.94024658203125
feature_906,1.0,4.900966644287109,69.48456573486328,4.900966644287109,69.48456573486328
feature_911,1.0,1.8461294174194336,24.510440826416016,1.8461294174194336,24.510440826416016
feature_912,2.0,4.133194923400879,45.50419616699219,8.266389846801758,91.00839233398438
feature_915,1.0,2.848069667816162,39.13105392456055,2.848069667816162,39.13105392456055
feature_917,1.0,3.3173770904541016,170.92506408691406,3.3173770904541016,170.92506408691406
feature_921,1.0,0.7403554916381836,24.098346710205078,0.7403554916381836,24.098346710205078
feature_922,1.0,7.061783313751221,84.40715789794922,7.061783313751221,84.40715789794922
feature_923,1.0,4.006404876708984,61.27793502807617,4.006404876708984,61.27793502807617
feature_928,1.0,3.1822621822357178,53.33373260498047,3.1822621822357178,53.33373260498047
feature_943,2.0,3.1528067588806152,226.4205780029297,6.3056135177612305,452.8411560058594
feature_947,1.0,5.447662353515625,42.89053726196289,5.447662353515625,42.89053726196289
feature_950,2.0,2.5296385288238525,350.449951171875,5.059277057647705,700.89990234375
feature_952,1.0,1.853837251663208,17.791065216064453,1.853837251663208,17.791065216064453
feature_956,1.0,1.8579745292663574,17.3404541015625,1.8579745292663574,17.3404541015625
feature_958,1.0,5.767326831817627,21.45661735534668,5.767326831817627,21.45661735534668
feature_962,1.0,5.771648406982422,138.69891357421875,5.771648406982422,138.69891357421875
feature_963,1.0,0.8683894872665405,21.402755737304688,0.8683894872665405,21.402755737304688
feature_966,3.0,4.692230224609375,62.265811920166016,14.076690673828125,186.7974395751953
feature_968,1.0,6.617280006408691,23.442663192749023,6.617280006408691,23.442663192749023
feature_971,4.0,1.7832907438278198,62.232112884521484,7.133162975311279,248.92845153808594
feature_973,1.0,1.8393237590789795,565.1102294921875,1.8393237590789795,565.1102294921875
feature_975,1.0,2.9615001678466797,200.52584838867188,2.9615001678466797,200.52584838867188
feature_978,1.0,2.8921666145324707,9.90083122253418,2.8921666145324707,9.90083122253418
feature_984,1.0,1.0016658306121826,12.455536842346191,1.0016658306121826,12.455536842346191
feature_987,1.0,1.9831990003585815,573.670654296875,1.9831990003585815,573.670654296875
feature_988,4.0,26.45559310913086,143.13433837890625,105.82237243652344,572.537353515625
feature_992,1.0,4.983232498168945,82.00067901611328,4.983232498168945,82.00067901611328
feature_996,3.0,1.9423221349716187,86.2091293334961,5.826966285705566,258.62738037109375
feature_998,1.0,5.143736839294434,642.4131469726562,5.143736839294434,642.4131469726562
feature_1005,1.0,1.4789432287216187,510.1698913574219,1.4789432287216187,510.1698913574219
feature_1010,1.0,1.4283115863800049,39.1966438293457,1.4283115863800049,39.1966438293457
feature_1015,1.0,5.73563289642334,106.7654800415039,5.73563289642334,106.7654800415039
feature_1018,3.0,3.634103536605835,122.30403900146484,10.902310371398926,366.912109375
feature_1020,2.0,3.6363320350646973,68.31490325927734,7.2726640701293945,136.6298065185547
feature_1024,1.0,1.7242885828018188,164.34664916992188,1.7242885828018188,164.34664916992188
feature_1027,1.0,1.65829336643219,8.52034854888916,1.65829336643219,8.52034854888916
feature_1029,3.0,13.846026420593262,250.97625732421875,41.53807830810547,752.9287719726562
feature_1031,2.0,8.653837203979492,98.23503875732422,17.307674407958984,196.47007751464844
feature_1033,2.0,3.0525615215301514,177.49160766601562,6.105123043060303,354.98321533203125
feature_1037,1.0,1.9251736402511597,581.6780395507812,1.9251736402511597,581.6780395507812
feature_1039,2.0,3.9545845985412598,173.23146057128906,7.9091691970825195,346.4629211425781
feature_1040,1.0,1.2166194915771484,23.073476791381836,1.2166194915771484,23.073476791381836
feature_1041,1.0,4.655096530914307,67.73902893066406,4.655096530914307,67.73902893066406
feature_1043,2.0,2.921299457550049,24.42456817626953,5.842598915100098,48.84913635253906
feature_1044,4.0,30.680423736572266,356.293701171875,122.72169494628906,1425.1748046875
feature_1054,1.0,5.7722649574279785,808.674072265625,5.7722649574279785,808.674072265625
feature_1056,1.0,10.72430419921875,369.4447021484375,10.72430419921875,369.4447021484375
feature_1059,1.0,1.8257150650024414,217.49713134765625,1.8257150650024414,217.49713134765625
feature_1060,2.0,6.194140911102295,506.879638671875,12.38828182220459,1013.75927734375
feature_1062,1.0,4.609792232513428,13.243830680847168,4.609792232513428,13.243830680847168
feature_1065,1.0,1.5080324411392212,10.021578788757324,1.5080324411392212,10.021578788757324
feature_1069,2.0,1.954513669013977,60.436256408691406,3.909027338027954,120.87251281738281
feature_1072,2.0,2.254490375518799,201.09317016601562,4.508980751037598,402.18634033203125
feature_1074,2.0,46.92729949951172,665.11083984375,93.85459899902344,1330.2216796875
feature_1080,1.0,3.0329465866088867,30.60885238647461,3.0329465866088867,30.60885238647461
feature_1082,2.0,5.755191326141357,83.65220642089844,11.510382652282715,167.30441284179688
feature_1083,3.0,4.571035385131836,375.8360290527344,13.713106155395508,1127.508056640625
feature_1084,1.0,4.655170440673828,40.884765625,4.655170440673828,40.884765625
feature_1087,1.0,11.668880462646484,163.20713806152344,11.668880462646484,163.20713806152344
feature_1088,2.0,1.578557014465332,97.1756820678711,3.157114028930664,194.3513641357422
feature_1090,2.0,2.9684627056121826,262.5682067871094,5.936925411224365,525.1364135742188
feature_1093,2.0,8.44167423248291,260.369873046875,16.88334846496582,520.73974609375
feature_1094,1.0,1.706618070602417,186.672119140625,1.706618070602417,186.672119140625
feature_1095,1.0,3.450753688812256,190.04844665527344,3.450753688812256,190.04844665527344
feature_1096,2.0,4.167140007019043,353.00390625,8.334280014038086,706.0078125
feature_1102,1.0,2.6644725799560547,13.53441333770752,2.6644725799560547,13.53441333770752
feature_1104,1.0,5.208346366882324,13.435110092163086,5.208346366882324,13.435110092163086
feature_1105,1.0,2.5166893005371094,181.10748291015625,2.5166893005371094,181.10748291015625
feature_1109,1.0,0.09314656257629395,11.430081367492676,0.09314656257629395,11.430081367492676
feature_1110,1.0,2.7206382751464844,9.854714393615723,2.7206382751464844,9.854714393615723
feature_1114,3.0,5.837993621826172,286.4841003417969,17.513980865478516,859.4522705078125
feature_1120,1.0,4.701908588409424,20.355621337890625,4.701908588409424,20.355621337890625
feature_1128,2.0,3.2529544830322266,46.47056579589844,6.505908966064453,92.94113159179688
feature_1131,2.0,9.80078125,161.05027770996094,19.6015625,322.1005554199219
feature_1132,2.0,3.1257145404815674,83.47407531738281,6.251429080963135,166.94815063476562
feature_1137,1.0,2.231220245361328,25.815351486206055,2.231220245361328,25.815351486206055
feature_1138,2.0,2.4947216510772705,297.70233154296875,4.989443302154541,595.4046630859375
feature_1141,1.0,2.0111424922943115,31.330341339111328,2.0111424922943115,31.330341339111328
feature_1148,2.0,3.7868828773498535,217.92544555664062,7.573765754699707,435.85089111328125
feature_1149,1.0,1.5748698711395264,24.73124122619629,1.5748698711395264,24.73124122619629
feature_1161,1.0,1.614671230316162,33.79823303222656,1.614671230316162,33.79823303222656
feature_1162,2.0,1.7064733505249023,13.243077278137207,3.4129467010498047,26.486154556274414
feature_1169,1.0,1.813347339630127,467.074462890625,1.813347339630127,467.074462890625
feature_1172,1.0,11.96532917022705,257.0238037109375,11.96532917022705,257.0238037109375
feature_1175,6.0,5.5863118171691895,282.6134338378906,33.51787185668945,1695.6806640625
feature_1178,3.0,2.4073753356933594,40.6476936340332,7.222126007080078,121.94308471679688
feature_1179,2.0,0.9705201387405396,98.90336608886719,1.941040277481079,197.80673217773438
feature_1182,2.0,4.628686904907227,178.70501708984375,9.257373809814453,357.4100341796875
feature_1189,2.0,3.2510108947753906,392.6234436035156,6.502021789550781,785.2468872070312
feature_1191,2.0,4.7928056716918945,206.49969482421875,9.585611343383789,412.9993896484375
feature_1192,1.0,3.5823915004730225,43.188358306884766,3.5823915004730225,43.188358306884766
feature_1194,2.0,3.1898622512817383,566.07373046875,6.379724502563477,1132.1474609375
feature_1195,1.0,2.8897995948791504,40.37656021118164,2.8897995948791504,40.37656021118164
feature_1197,1.0,3.485377550125122,339.0838928222656,3.485377550125122,339.0838928222656
feature_1200,1.0,4.319549560546875,45.1171989440918,4.319549560546875,45.1171989440918
feature_1201,2.0,4.485930442810059,485.315185546875,8.971860885620117,970.63037109375
feature_1202,2.0,10.868428230285645,329.10986328125,21.73685646057129,658.2197265625
feature_1203,2.0,3.011434555053711,199.5296630859375,6.022869110107422,399.059326171875
feature_1205,1.0,5.087802410125732,156.9448699951172,5.087802410125732,156.9448699951172
feature_1208,2.0,1.5563304424285889,84.179443359375,3.1126608848571777,168.35888671875
feature_1219,1.0,6.249988555908203,22.12370491027832,6.249988555908203,22.12370491027832
feature_1224,2.0,9.112655639648438,263.20416259765625,18.225311279296875,526.4083251953125
feature_1225,1.0,2.843935489654541,52.19496536254883,2.843935489654541,52.19496536254883
feature_1227,2.0,4.850523948669434,64.97608947753906,9.701047897338867,129.95217895507812
feature_1229,2.0,2.1661529541015625,31.828657150268555,4.332305908203125,63.65731430053711
feature_1230,1.0,1.9772396087646484,188.55538940429688,1.9772396087646484,188.55538940429688
feature_1232,1.0,32.681880950927734,75.81710815429688,32.681880950927734,75.81710815429688
feature_1233,1.0,0.9435189962387085,11.845335006713867,0.9435189962387085,11.845335006713867
feature_1234,2.0,9.359674453735352,114.55431365966797,18.719348907470703,229.10862731933594
feature_1240,2.0,4.617985725402832,221.10513305664062,9.235971450805664,442.21026611328125
feature_1243,1.0,8.057316780090332,246.50146484375,8.057316780090332,246.50146484375
feature_1248,1.0,4.178129196166992,220.87850952148438,4.178129196166992,220.87850952148438
feature_1255,1.0,2.5385384559631348,112.40467071533203,2.5385384559631348,112.40467071533203
feature_1256,1.0,5.0085859298706055,265.00738525390625,5.0085859298706055,265.00738525390625
feature_1258,3.0,7.059244632720947,128.68588256835938,21.177734375,386.0576477050781
feature_1262,1.0,0.07668721675872803,8.344234466552734,0.07668721675872803,8.344234466552734
feature_1263,1.0,4.142398834228516,61.464881896972656,4.142398834228516,61.464881896972656
feature_1266,1.0,3.712765693664551,11.012198448181152,3.712765693664551,11.012198448181152
feature_1274,1.0,9.21667194366455,244.864013671875,9.21667194366455,244.864013671875
feature_1275,3.0,30.188186645507812,324.433349609375,90.56455993652344,973.300048828125
feature_1290,1.0,6.469096660614014,10.820395469665527,6.469096660614014,10.820395469665527
feature_1292,1.0,10.50114917755127,354.0107421875,10.50114917755127,354.0107421875
feature_1296,1.0,2.593919277191162,16.240076065063477,2.593919277191162,16.240076065063477
feature_1308,1.0,1.5520119667053223,33.0807991027832,1.5520119667053223,33.0807991027832
feature_1319,1.0,0.16799545288085938,15.47148609161377,0.16799545288085938,15.47148609161377
feature_1333,1.0,2.0274581909179688,24.69381332397461,2.0274581909179688,24.69381332397461
feature_1334,1.0,1.4164958000183105,28.909854888916016,1.4164958000183105,28.909854888916016
feature_1335,1.0,11.860430717468262,153.18310546875,11.860430717468262,153.18310546875
feature_1340,1.0,3.3492536544799805,41.1056022644043,3.3492536544799805,41.1056022644043
feature_1345,1.0,3.448277711868286,334.88323974609375,3.448277711868286,334.88323974609375
feature_1349,1.0,4.517209529876709,46.051822662353516,4.517209529876709,46.051822662353516
feature_1351,1.0,0.0043408870697021484,12.591635704040527,0.0043408870697021484,12.591635704040527
feature_1360,1.0,0.291849285364151,6.62235164642334,0.291849285364151,6.62235164642334
feature_1363,1.0,14.108821868896484,130.11790466308594,14.108821868896484,130.11790466308594
feature_1366,1.0,2.4883430004119873,8.655794143676758,2.4883430004119873,8.655794143676758
feature_1370,1.0,6.6379899978637695,116.28785705566406,6.6379899978637695,116.28785705566406
feature_1372,2.0,2.816361665725708,98.59516143798828,5.632723331451416,197.19032287597656
feature_1373,1.0,2.4952878952026367,20.902725219726562,2.4952878952026367,20.902725219726562
feature_1375,2.0,15.488081932067871,384.2431335449219,30.976163864135742,768.4862670898438
feature_1377,1.0,2.658416748046875,65.633544921875,2.658416748046875,65.633544921875
feature_1380,3.0,3.2034151554107666,170.0696563720703,9.610245704650879,510.208984375
feature_1385,1.0,6.510257720947266,29.203767776489258,6.510257720947266,29.203767776489258
feature_1389,1.0,1.9632620811462402,52.022518157958984,1.9632620811462402,52.022518157958984
feature_1392,1.0,5.4402875900268555,125.75215148925781,5.4402875900268555,125.75215148925781
feature_1394,1.0,2.350241184234619,36.293731689453125,2.350241184234619,36.293731689453125
feature_1399,3.0,3.2486743927001953,167.76075744628906,9.746023178100586,503.2822570800781
feature_1402,1.0,0.8025339245796204,15.806702613830566,0.8025339245796204,15.806702613830566
feature_1403,1.0,4.360964775085449,37.04843521118164,4.360964775085449,37.04843521118164
feature_1412,1.0,3.763582229614258,189.2106475830078,3.763582229614258,189.2106475830078
feature_1417,1.0,2.5893120765686035,45.31394577026367,2.5893120765686035,45.31394577026367
feature_1419,2.0,3.278820037841797,334.8045349121094,6.557640075683594,669.6090698242188
feature_1422,2.0,3.5123050212860107,94.65924072265625,7.0246100425720215,189.3184814453125
feature_1424,1.0,5.716159343719482,230.35263061523438,5.716159343719482,230.35263061523438
feature_1433,3.0,2.711611032485962,93.37372589111328,8.134833335876465,280.1211853027344
feature_1435,2.0,1.1497286558151245,129.9414825439453,2.299457311630249,259.8829650878906
feature_1439,1.0,7.502974510192871,74.94102478027344,7.502974510192871,74.94102478027344
feature_1440,1.0,5.329992771148682,422.441650390625,5.329992771148682,422.441650390625
feature_1451,1.0,2.291964054107666,25.875408172607422,2.291964054107666,25.875408172607422
feature_1455,2.0,9.422799110412598,123.04360961914062,18.845598220825195,246.08721923828125
feature_1456,2.0,6.052824974060059,227.10003662109375,12.105649948120117,454.2000732421875
feature_1457,1.0,1.8636066913604736,14.8056001663208,1.8636066913604736,14.8056001663208
feature_1464,6.0,7.024775981903076,300.0412292480469,42.14865493774414,1800.247314453125
feature_1465,1.0,5.964717388153076,85.14715576171875,5.964717388153076,85.14715576171875
feature_1468,1.0,1.7531564235687256,16.44119644165039,1.7531564235687256,16.44119644165039
feature_1471,3.0,13.595817565917969,459.6831970214844,40.787452697753906,1379.049560546875
feature_1483,1.0,4.429657459259033,321.9349060058594,4.429657459259033,321.9349060058594
feature_1485,1.0,2.9770095348358154,324.13031005859375,2.9770095348358154,324.13031005859375
feature_1491,1.0,10.863142967224121,184.3406982421875,10.863142967224121,184.3406982421875
feature_1494,1.0,0.4345121383666992,16.308658599853516,0.4345121383666992,16.308658599853516
feature_1508,1.0,1.2855366468429565,162.58526611328125,1.2855366468429565,162.58526611328125
feature_1510,1.0,2.4301109313964844,18.015405654907227,2.4301109313964844,18.015405654907227
feature_1512,1.0,2.539409637451172,7.805255889892578,2.539409637451172,7.805255889892578
feature_1514,1.0,6.920531272888184,760.4663696289062,6.920531272888184,760.4663696289062
feature_1520,2.0,2.4876418113708496,50.930450439453125,4.975283622741699,101.86090087890625
feature_1531,1.0,3.4450042247772217,62.178314208984375,3.4450042247772217,62.178314208984375
feature_1533,3.0,6.566761016845703,162.87086486816406,19.70028305053711,488.6125793457031
feature_1538,6.0,7.436378479003906,215.69688415527344,44.61827087402344,1294.1812744140625
feature_1540,1.0,5.605001926422119,159.95274353027344,5.605001926422119,159.95274353027344
feature_1542,1.0,5.584118843078613,204.80596923828125,5.584118843078613,204.80596923828125
feature_1543,1.0,1.3932013511657715,25.984107971191406,1.3932013511657715,25.984107971191406
feature_1544,6.0,10.773674964904785,279.95880126953125,64.64205169677734,1679.7528076171875
feature_1545,2.0,6.629218101501465,114.47753143310547,13.25843620300293,228.95506286621094
feature_1549,2.0,4.007711887359619,97.7501220703125,8.015423774719238,195.500244140625
feature_1550,1.0,3.0218658447265625,314.1411437988281,3.0218658447265625,314.1411437988281
feature_1551,2.0,3.118867874145508,170.35772705078125,6.237735748291016,340.7154541015625
feature_1553,2.0,2.2877259254455566,180.39865112304688,4.575451850891113,360.79730224609375
feature_1554,3.0,3.7196590900421143,117.79984283447266,11.158977508544922,353.3995361328125
feature_1555,1.0,1.5609019994735718,30.672109603881836,1.5609019994735718,30.672109603881836
feature_1556,2.0,1.605447769165039,117.65977478027344,3.210895538330078,235.31954956054688
feature_1557,1.0,2.602538585662842,35.99075698852539,2.602538585662842,35.99075698852539
feature_1558,2.0,5.795342922210693,23.218862533569336,11.590685844421387,46.43772506713867
feature_1559,3.0,4.540586948394775,164.71754455566406,13.621760368347168,494.1526184082031
feature_1560,3.0,6.660186767578125,278.251953125,19.980560302734375,834.755859375
feature_1561,2.0,5.787665843963623,120.45431518554688,11.575331687927246,240.90863037109375
feature_1562,4.0,2.24361515045166,99.36294555664062,8.97446060180664,397.4517822265625
feature_1564,1.0,2.111788749694824,16.400760650634766,2.111788749694824,16.400760650634766
feature_1566,4.0,4.41879415512085,194.30490112304688,17.6751766204834,777.2196044921875
feature_1570,2.0,5.046363353729248,159.08303833007812,10.092726707458496,318.16607666015625
feature_1571,1.0,3.085754871368408,147.8173828125,3.085754871368408,147.8173828125
feature_1572,5.0,8.634809494018555,155.1136474609375,43.17404556274414,775.5682373046875
feature_1574,8.0,7.224948883056641,319.03643798828125,57.799591064453125,2552.29150390625
feature_1575,2.0,4.489686965942383,55.256927490234375,8.979373931884766,110.51385498046875
feature_1576,4.0,3.887509346008301,119.98348999023438,15.550037384033203,479.9339599609375
feature_1577,3.0,10.592419624328613,98.09963989257812,31.777257919311523,294.2989196777344
feature_1580,1.0,2.2120213508605957,24.110496520996094,2.2120213508605957,24.110496520996094
feature_1583,2.0,9.531599044799805,21.884838104248047,19.06319808959961,43.769676208496094
feature_1584,1.0,12.00546932220459,244.50914001464844,12.00546932220459,244.50914001464844
feature_1585,2.0,2.141458749771118,19.17244529724121,4.282917499542236,38.34489059448242
feature_1594,1.0,3.546600103378296,19.819501876831055,3.546600103378296,19.819501876831055
feature_1595,2.0,8.50289535522461,163.86788940429688,17.00579071044922,327.73577880859375
feature_1596,1.0,1.6799554824829102,217.94822692871094,1.6799554824829102,217.94822692871094
feature_1597,3.0,7.527009963989258,246.9534454345703,22.581029891967773,740.8603515625
feature_1601,2.0,3.632610321044922,11.493921279907227,7.265220642089844,22.987842559814453
feature_1602,1.0,5.6910080909729,123.16691589355469,5.6910080909729,123.16691589355469
feature_1603,1.0,6.337377548217773,285.7308654785156,6.337377548217773,285.7308654785156
feature_1604,1.0,0.49496185779571533,29.871843338012695,0.49496185779571533,29.871843338012695
feature_1611,2.0,0.6476787328720093,31.584613800048828,1.2953574657440186,63.169227600097656
feature_1612,1.0,12.166669845581055,111.74114990234375,12.166669845581055,111.74114990234375
feature_1613,3.0,21.18257713317871,336.3124694824219,63.5477294921875,1008.9373779296875
feature_1615,3.0,10.072833061218262,198.42144775390625,30.21849822998047,595.2643432617188
feature_1617,1.0,2.4255635738372803,7.851177215576172,2.4255635738372803,7.851177215576172
feature_1618,4.0,29.161319732666016,319.7047119140625,116.64527893066406,1278.81884765625
feature_1620,2.0,4.671280860900879,95.28369903564453,9.342561721801758,190.56739807128906
feature_1621,1.0,0.6785853505134583,19.114656448364258,0.6785853505134583,19.114656448364258
feature_1622,3.0,5.452524185180664,84.36885833740234,16.357572555541992,253.1065673828125
feature_1623,5.0,3.451342821121216,105.23298645019531,17.2567138671875,526.1649169921875
feature_1624,2.0,2.8395631313323975,149.26480102539062,5.679126262664795,298.52960205078125
feature_1625,1.0,1.6906824111938477,180.90443420410156,1.6906824111938477,180.90443420410156
feature_1626,3.0,3.9649505615234375,99.31615447998047,11.894851684570312,297.9484558105469
feature_1627,2.0,41.84867477416992,220.3576202392578,83.69734954833984,440.7152404785156
feature_1628,1.0,19.452415466308594,70.65625,19.452415466308594,70.65625
feature_1629,3.0,19.920503616333008,135.32765197753906,59.76150894165039,405.98297119140625
feature_1630,2.0,3.167182445526123,75.18241119384766,6.334364891052246,150.3648223876953
feature_1631,2.0,8.254369735717773,324.28668212890625,16.508739471435547,648.5733642578125
feature_1632,4.0,1.9899972677230835,89.59898376464844,7.959989070892334,358.39593505859375
feature_1633,1.0,6.523435592651367,87.59687805175781,6.523435592651367,87.59687805175781
feature_1635,1.0,11.178646087646484,14.69581413269043,11.178646087646484,14.69581413269043
feature_1638,2.0,16.98064422607422,474.8598937988281,33.96128845214844,949.7197875976562
feature_1639,2.0,27.353158950805664,138.34762573242188,54.70631790161133,276.69525146484375
feature_1640,1.0,2.903080463409424,176.14825439453125,2.903080463409424,176.14825439453125
feature_1642,6.0,4.051818370819092,85.30303192138672,24.310909271240234,511.81817626953125
feature_1643,1.0,3.7240090370178223,79.61743927001953,3.7240090370178223,79.61743927001953
feature_1644,2.0,3.374645709991455,278.39794921875,6.74929141998291,556.7958984375
feature_1645,1.0,4.676017761230469,178.75997924804688,4.676017761230469,178.75997924804688
feature_1646,6.0,155.43019104003906,509.3863525390625,932.5811157226562,3056.318115234375
feature_1650,1.0,2.280303955078125,34.16644287109375,2.280303955078125,34.16644287109375
feature_1651,1.0,1.601699709892273,252.37818908691406,1.601699709892273,252.37818908691406
feature_1652,1.0,3.840752124786377,46.8397102355957,3.840752124786377,46.8397102355957
feature_1653,5.0,2.176593065261841,61.50495529174805,10.882965087890625,307.5247802734375
feature_1654,4.0,3.41940975189209,119.68603515625,13.67763900756836,478.744140625
feature_1655,1.0,6.145814418792725,124.62788391113281,6.145814418792725,124.62788391113281
feature_1658,2.0,2.815089225769043,66.83555603027344,5.630178451538086,133.67111206054688
feature_1659,1.0,14.445701599121094,544.46875,14.445701599121094,544.46875
feature_1661,1.0,4.514101028442383,18.25579833984375,4.514101028442383,18.25579833984375
feature_1663,1.0,2.070405960083008,129.74899291992188,2.070405960083008,129.74899291992188
feature_1665,1.0,3.7723727226257324,34.48597717285156,3.7723727226257324,34.48597717285156
feature_1666,1.0,2.395185708999634,15.246651649475098,2.395185708999634,15.246651649475098
feature_1667,2.0,4.079619407653809,291.2439270019531,8.159238815307617,582.4878540039062
feature_1669,1.0,6.4704132080078125,91.19094848632812,6.4704132080078125,91.19094848632812
feature_1670,1.0,11.727503776550293,10.700239181518555,11.727503776550293,10.700239181518555
feature_1672,4.0,4.754702568054199,275.78399658203125,19.018810272216797,1103.135986328125
feature_1674,3.0,11.258561134338379,212.513671875,33.77568435668945,637.541015625
feature_1675,1.0,3.640941858291626,80.45084381103516,3.640941858291626,80.45084381103516
feature_1676,2.0,4.503605842590332,204.1007080078125,9.007211685180664,408.201416015625
feature_1677,1.0,2.036115884780884,572.78271484375,2.036115884780884,572.78271484375
feature_1679,2.0,2.7848596572875977,122.20245361328125,5.569719314575195,244.4049072265625
feature_1680,1.0,6.601411819458008,214.37039184570312,6.601411819458008,214.37039184570312
feature_1681,2.0,7.3724775314331055,231.77542114257812,14.744955062866211,463.55084228515625
feature_1682,3.0,11.672393798828125,390.268798828125,35.017181396484375,1170.806396484375
feature_1683,2.0,17.46628761291504,210.89366149902344,34.93257522583008,421.7873229980469
feature_1684,1.0,9.419854164123535,194.0404815673828,9.419854164123535,194.0404815673828
feature_1685,2.0,6.003987789154053,45.2342529296875,12.007975578308105,90.468505859375
feature_1686,2.0,2.6486778259277344,323.2743835449219,5.297355651855469,646.5487670898438
feature_1690,2.0,3.926908016204834,73.58761596679688,7.853816032409668,147.17523193359375
feature_1691,2.0,10.2792329788208,80.69467163085938,20.5584659576416,161.38934326171875
feature_1692,2.0,6.765102386474609,109.72388458251953,13.530204772949219,219.44776916503906
feature_1694,3.0,2.0431690216064453,22.2032470703125,6.129507064819336,66.6097412109375
feature_1703,2.0,8.356257438659668,257.7601013183594,16.712514877319336,515.5202026367188
feature_1704,1.0,1.752628207206726,44.92817306518555,1.752628207206726,44.92817306518555
feature_1705,2.0,0.9794657826423645,11.394562721252441,1.958931565284729,22.789125442504883
feature_1706,1.0,2.2136716842651367,221.17469787597656,2.2136716842651367,221.17469787597656
feature_1707,1.0,1.8375158309936523,11.369342803955078,1.8375158309936523,11.369342803955078
feature_1712,2.0,3.8734774589538574,164.66583251953125,7.746954917907715,329.3316650390625
feature_1713,1.0,8.494446754455566,28.878129959106445,8.494446754455566,28.878129959106445
feature_1715,3.0,18.402265548706055,99.16840362548828,55.20679473876953,297.5052185058594
feature_1716,1.0,2.72767972946167,10.939044952392578,2.72767972946167,10.939044952392578
feature_1717,4.0,2.2358362674713135,188.9839630126953,8.943345069885254,755.9358520507812
feature_1720,4.0,4.76634407043457,25.85538101196289,19.06537628173828,103.42152404785156
feature_1721,3.0,3.563518762588501,83.87486267089844,10.690556526184082,251.6245880126953
feature_1722,1.0,21.841815948486328,476.1491394042969,21.841815948486328,476.1491394042969
feature_1723,2.0,2.594775438308716,38.58103942871094,5.189550876617432,77.16207885742188
feature_1724,1.0,11.424468994140625,157.44412231445312,11.424468994140625,157.44412231445312
feature_1725,1.0,10.184392929077148,761.1658325195312,10.184392929077148,761.1658325195312
feature_1727,1.0,4.892574787139893,49.482913970947266,4.892574787139893,49.482913970947266
feature_1728,2.0,6.5918378829956055,274.3644714355469,13.183675765991211,548.7289428710938
feature_1730,1.0,13.22905158996582,78.22991180419922,13.22905158996582,78.22991180419922
feature_1732,3.0,3.080096483230591,249.38323974609375,9.240289688110352,748.1497192382812
feature_1733,1.0,7.603880405426025,223.19630432128906,7.603880405426025,223.19630432128906
feature_1734,1.0,3.2242064476013184,39.875946044921875,3.2242064476013184,39.875946044921875
feature_1736,2.0,3.8530654907226562,280.945556640625,7.7061309814453125,561.89111328125
feature_1738,2.0,6.407827854156494,257.9628601074219,12.815655708312988,515.9257202148438
feature_1742,1.0,3.4599380493164062,344.6521301269531,3.4599380493164062,344.6521301269531
feature_1743,3.0,3.5440824031829834,167.69264221191406,10.632246971130371,503.07794189453125
feature_1744,2.0,2.9788014888763428,94.53709411621094,5.9576029777526855,189.07418823242188
feature_1747,2.0,6.016018390655518,145.32212829589844,12.032036781311035,290.6442565917969
feature_1749,1.0,1.9341768026351929,155.76748657226562,1.9341768026351929,155.76748657226562
feature_1750,1.0,2.158832311630249,25.245450973510742,2.158832311630249,25.245450973510742
feature_1751,2.0,2.791959047317505,34.32072448730469,5.58391809463501,68.64144897460938
feature_1752,1.0,2.4581897258758545,35.48629379272461,2.4581897258758545,35.48629379272461
feature_1755,4.0,2.666316032409668,74.27417755126953,10.665264129638672,297.0967102050781
feature_1756,1.0,5.378421306610107,43.225460052490234,5.378421306610107,43.225460052490234
